date,Year,Month,Quarter,total_revenue,VAT,Income_Tax,Customs_Duties,Excise_Tax,Corporate_Tax,PAYE,Mineral_Royalty,VAT_Domestic,VAT_Import,Customs_Duty,Import_VAT,Fuel_Levy,Property_Tax,gdp_growth,inflation_rate,exchange_rate_usd,policy_rate,money_supply_m2,copper_price_usd,Copper_Production_Volume,Copper_Export_Value,Cobalt_Price,Mining_Sector_GDP,Maize_Production,Tobacco_Sales,Rainfall_Index,Manufacturing_PMI,Cement_Sales,New_Business_Registrations,Total_Imports_Value,Total_Exports_Value,Trade_Balance,Formal_Employment,Average_Wage,Unemployment_Rate,Working_Days,Filing_Deadline,VAT_Rate_Change,Total_Calculated_Revenue,Data_Quality_Score
2014-02-01,2014,2,1,27910256191.50611,10104063937.969194,8142756790.148712,5615901057.272481,2915894413.171828,5170349090.556777,2740393619.717755,409106254.46797615,6615849049.792959,3488214888.1762347,4155529097.2469187,1460371960.0255623,1165300774.1803298,830182104.521844,3.302505321120821,9.076223914715545,10.734160085021884,8.9040212952726,62.356235354709874,4981.385945914613,70210.7320018789,314772078.28188324,45725.18210384354,4.258473987703695,722888.6483180195,98292671.81113994,127.15086241807714,50.72887494617383,381825.6022923855,3768.794577790106,48296351918.145096,427689082.8047435,-47868662835.340355,1094385.2739845044,7326.41628525905,9.17849476569685,22,0,0,26778616198.562214,0.8986511012504059
2014-03-01,2014,3,1,33602866683.000717,13796617283.150282,9654352879.021126,5586230197.378279,3585361390.5060925,6581984638.664607,3436408493.9544597,314539103.6021175,8953584391.52445,4843032891.625831,4245880220.2180324,1340349977.1602466,1556271230.5891242,835062849.2143908,6.241437039228709,10.906852126374396,9.896781084680182,9.06775343220935,64.30584656378986,3879.8199548519365,71027.61291346236,248016914.93443534,36545.237215163266,7.080481085233044,940420.4236485874,100931554.01881914,137.50708064012937,49.4446951809454,343682.6869881176,3016.326899471831,52767706139.32164,354880376.7377204,-52412825762.58392,1001718.6990247113,6814.039929885392,10.332401889223505,18,1,0,32622561750.055782,0.8977209379821239
2014-04-01,2014,4,2,30781128033.842773,11105751740.194159,8966445548.65614,6295878571.713883,3010073439.6737776,5846849623.374129,3190063235.5689445,473600440.16287565,7750062146.019791,3355689594.1743684,4637701337.119217,1658177234.5946667,1320726473.040971,788388607.5355949,2.30732005513429,6.227904159470706,10.870431607805374,7.404198645402385,57.76766490879442,5581.07237240908,59817.875134171445,300463101.2587863,36563.25495603662,3.1800533022832846,1101915.3165275787,111761607.4208675,107.67901602954238,50.072792017666295,350134.8316494399,3232.9025036451667,60880577952.472824,412620841.49810123,-60467957110.974724,1042288.3940461603,7819.241325525296,10.367774821084337,18,0,0,29378149300.237957,0.9673035601526137
2014-05-01,2014,5,2,27586630551.3399,10917311111.26968,7795727797.745795,4983297040.963449,2894990725.105453,5223146837.681599,2713860652.878847,440271274.5355927,7083608283.902097,3833702827.3675833,3664206673.1663194,1319090367.7971294,1275833343.901617,606989354.488184,3.875871642642662,7.308744421319791,11.132494237153848,7.663155865558043,61.478250081861745,4940.189132310203,83419.11570564553,370895587.95236164,28827.44000788802,4.251069085598533,1300967.0529933886,99664774.38689399,126.96599065168034,52.99415056642253,370338.1271998424,3563.9421350704324,50991520287.26731,515600373.0077691,-50475919914.259544,1083204.3747835339,7314.9334616289125,9.609473622060236,18,0,0,26591326675.084377,0.9542730863763319
2014-06-01,2014,6,2,28133432146.81041,10765419755.495832,8343283730.754298,5516015345.153685,2229719004.723024,5417619131.319607,3200949570.997287,371474989.2330598,6957329293.295798,3808090462.200034,4112560680.1583443,1403454664.99534,1035245932.3301157,798183386.0996217,3.0535369161249046,10.456371208599572,11.395302599163672,10.190865839186085,58.72336443452532,4151.781535948066,75925.90272529682,283704984.9315687,35647.30967562599,3.0579146633556222,1305765.6450535755,103061229.34577702,112.84164936516471,50.501210257000814,382054.115369386,3544.109978422626,47762819914.12127,389914251.9884352,-47372905662.132835,1097089.5001400975,7320.6979327663885,11.460911639732844,22,1,0,26854437836.12684,0.9459399079905372
2014-07-01,2014,7,3,31774796684.519257,13055436390.074947,8951207186.189632,6549918090.804344,3830289193.273283,5352785332.187399,3192401489.641381,302852416.5486757,8735730624.94772,4319705765.127229,5216966962.927565,1332951127.8767796,1720373227.8072066,1033478612.5420457,4.7020699538020665,8.547551019356176,9.810538254350838,8.88330155488669,55.423131330793794,4495.500544992144,72831.36074958522,294672079.74805176,31432.07665046412,4.786349725029563,1081330.6593904,97759801.9100635,127.38096015227421,48.78595512428793,352049.431864147,3599.9046968122434,57139285171.588264,358609534.95270836,-56780675636.63556,1123655.5884286945,7374.915958144016,10.64636542465771,22,0,0,32386850860.34221,0.92068641075393
2014-08-01,2014,8,3,32037202568.280098,12854090895.813883,9226865462.690432,5863602386.842039,2873745952.7606006,6010217554.107819,2932199487.8021326,430045612.6905661,8376003929.809242,4478086966.004641,4672016232.202545,1191586154.6394944,1245181454.0349774,1064442119.2445455,4.176529495874531,7.826140011349058,10.09739962789142,9.103816121699776,65.88329080293069,4976.432336028691,72528.06894923767,324837924.8298343,28831.93287982047,4.21891165168326,938645.2960211921,89355990.3534949,132.45255517146472,48.533870111633526,354227.56640417856,3577.9826552410836,58227720985.44582,444675977.48903525,-57783045007.95679,1074484.9525523474,7178.13537391662,9.812396313717278,22,0,0,30818304698.106953,0.9061975564278517
2014-09-01,2014,9,3,33218082571.542515,13009982164.377995,9001649264.36624,5757689055.760157,3136422672.545344,6021775953.626167,2982404589.0668726,369199461.4813275,8725503888.538742,4284478275.839253,4271346219.811883,1486342835.9482734,1553777881.959235,1017051289.6300144,4.979685281383803,7.920148190790435,10.684669554277956,8.352708211046185,66.00126095087943,5064.679176121839,72145.52886040453,328854561.90262926,33943.078850910155,6.3474112999828876,1091187.2292846718,108789693.66030414,103.26735902273481,52.222900513825714,363050.0592571087,3287.3901388863587,58265851625.6501,399970412.71834254,-57865881212.931755,1050950.744227512,7324.5703379113165,7.882480394080326,22,1,0,30905743157.049732,0.9779450763112824
2014-10-01,2014,10,4,32271337302.31192,11905738513.88873,8768363153.388004,5327106796.40036,3404523845.3730173,6173303848.876574,2726543220.4066405,360640828.51397127,7297498963.65205,4608239550.236679,4044345269.4809265,1282761526.9194334,1570592874.0369134,841075713.1629894,4.207387585853827,15.253522757507943,10.825111196703471,13.030927318854369,59.03978219611433,4222.777760633772,65967.1479281162,250708144.68295857,39958.75172723278,5.124207016129118,1523733.5644329176,102188458.13261011,124.00713190911594,49.63351092150971,399318.0239426578,3519.8643370273708,53051097410.40547,339860514.9180521,-52711236895.48742,1080435.7605599053,6401.7134760977915,9.371345473083467,18,0,0,29405732309.05011,0.95972395750228
2014-11-01,2014,11,4,33440305966.61353,13376208887.189123,10993328419.727053,5161930790.502129,3755264474.960069,7180378106.7039385,4305493411.906385,363260475.9974398,8723206320.131624,4653002567.057498,3760103930.324621,1401826860.1775074,1656955147.6918628,1069975692.8951161,5.961162226344506,6.562647952977917,10.110116182603843,6.950549080465906,61.715862598415576,5148.376084685565,74907.70587648195,347087737.34382606,37521.43926692136,7.326843467462792,1409900.9214121941,101141391.21008255,120.86121374631249,46.89398614845062,354041.045497699,3722.254584074502,49523560577.02773,362820109.9177338,-49160740467.11,1176704.1730579748,7414.687525635805,10.230405957936473,22,0,0,33286732572.378372,0.9101779223136276
2014-12-01,2014,12,4,36153439250.92957,13109647234.574848,9112253481.283695,7159778214.561155,3680389157.390614,6152000489.175521,3161406667.0971437,398876921.57849985,8300390810.476627,4809256424.098221,5366003001.215385,1793775213.3457704,1924167896.7194216,1030313935.6518526,4.506854753806914,9.14113573110664,11.484076738960018,10.23758057091039,66.52615366279336,4341.350467680406,75818.48457579613,296239152.124757,39386.75253369848,5.319539389077811,1295101.611953179,114727938.72129512,129.35834223665978,49.701986244247344,355564.04163382016,3570.0033886072383,60979942516.97049,360887943.77441967,-60619054573.19607,1054641.8154930156,7128.760494056031,9.03463583500377,18,1,0,33062068087.810314,0.9647564796278495
2015-01-01,2015,1,1,32355265570.067635,11868940350.531204,9358730790.32053,5647877083.0238085,2954431661.4328237,5913295298.304452,3481635136.6560383,298758983.6362271,7397705804.013393,4471234546.517811,4317704497.834497,1330172585.1893108,1520167125.4191926,1389320377.6507614,3.3998157380262857,13.587770691708444,11.226270365514617,11.06630674250783,66.88732544910648,4343.998400986985,67424.10920419237,263601200.31388518,38494.59842540394,3.9404540138203425,831061.064636198,114679058.16452721,130.14743616495238,47.55210120032764,380657.8480752209,3455.2266941542866,58043201834.28162,378461218.03494084,-57664740616.24667,1153135.8687250218,7952.190835058781,10.880848443647809,22,0,0,29829979885.308365,0.9558931948614682
2015-02-01,2015,2,1,31243255617.09624,10705187925.727129,8797834298.63803,5979408189.117725,3341879493.4296603,5792177330.670478,3024167111.9223795,398742038.16144335,6891428662.322436,3813759263.4046926,4518525945.518274,1460882243.599451,1546884997.7051144,808968361.7075516,4.547426276539326,9.288323854756896,9.77087488536243,10.0368168156625,63.14148265453556,4415.910929616032,72723.26497054822,289025514.55872595,27497.661436084913,5.29924792783449,670767.5036995275,104420626.63029116,137.5058641750429,50.17599133702099,371631.33221118216,3547.2803007827183,58237587878.097435,332089125.09645176,-57905498753.000984,1101639.75520884,7248.147310097519,10.286954610702361,22,0,0,28824309906.912544,0.9097080549877998
2015-03-01,2015,3,1,36194835250.409805,12588910458.86185,9629774073.551657,5529371892.509813,3813840993.8845077,6613383282.363692,3317435023.529419,419426797.18862814,7988484278.012043,4600426180.849808,4091960594.595623,1437411297.9141903,1618492267.150631,940789262.1498348,5.337998151471462,3.871490291810531,11.208765788688437,6.134138663082752,65.28742156640763,4891.626028548577,71979.79165182567,316888400.13621664,38854.01109993985,5.843060589144765,887369.6263523404,111709592.20630297,136.9957220489816,50.06152329738925,373795.08399048547,3680.8196728285975,54416925913.48626,396523206.1099985,-54020402707.37626,1144340.7723541064,5558.968696256245,10.86980384170037,18,1,0,31561897418.807823,0.922655285424164
2015-04-01,2015,4,2,32352957728.746735,11255752531.146177,7889565486.762595,5690151515.256695,3220328900.80769,5155223902.24744,2775994903.3212132,373861038.2595829,7107432930.223872,4148319600.9223046,4240744284.5327187,1449407230.723976,1396385083.3911211,578446519.6567856,4.243262089769647,8.663870729251943,10.877512808967463,8.529684500164041,61.45445409682977,5452.256172446872,67379.04031045121,330631009.5835838,38213.28365927438,5.433181523069308,1083790.0246779544,95282667.09226559,103.51619328952047,49.73384245720234,367905.40343540505,3778.9546366214668,61110380638.27585,514858453.3054201,-60595522184.97043,1001528.3772899618,7659.3677945622085,9.16286942742777,18,0,0,28055798433.973156,0.8985953445391026
2015-05-01,2015,5,2,33300882434.362278,12387940235.365898,8638154152.324379,5455574590.360668,3455662614.412028,5522773649.9806,2686559837.2803564,464179168.48406804,7878875042.53197,4509065192.833928,4109324110.2422853,1346250480.1183832,1572820403.6020303,1023892560.1445086,4.60837972814752,5.5540169485717,10.278948497929346,7.6193058012997525,65.98264655945354,5686.492553138042,66927.36543479058,342523768.6314766,39015.77371307011,5.6404851335129145,1188695.7465022758,115295841.99490194,120.53389784493997,50.366394427696406,352758.47033486486,3384.3496371071687,56222775194.624214,402335103.7702564,-55820440090.85396,1114865.4144925259,7656.238992060358,9.914721698490721,18,0,0,29937331592.462975,0.8911052444378109
2015-06-01,2015,6,2,30840415859.314724,11303373668.181936,8197733402.29682,5849468722.627133,2966091676.0263433,4842574101.135908,2728948210.3051,301471391.98220944,7080634869.474937,4222738798.706999,4027809509.0467343,1821659213.5803993,1450118121.784702,898882988.9359002,4.508592515683297,10.113103900716574,10.56268092761604,8.772824445905009,69.06732022325696,4207.753016051814,62074.555290619035,235074957.5197596,27716.59279337959,5.220231435309584,1127897.1878150252,109282066.62126,114.02279678292959,53.42873896693712,358269.06480292877,3693.8790689128377,65420384743.2348,313632899.5406521,-65106751843.69415,1112331.456248905,7064.027779032412,9.060101936618356,22,1,0,28316667469.132233,0.9522762032839697
2015-07-01,2015,7,3,35612731182.44139,14956805566.823544,10783517277.23118,6356040137.738017,3389522812.4574547,7442145401.01817,4100188958.0542026,421715714.27916515,9533870414.240364,5422935152.5831785,4731752349.298621,1624287788.4393954,1349655573.8691542,1032152900.8564132,4.415878635301074,5.736979402651302,11.177832919372158,5.51871663194442,75.24084646529892,4795.602923221747,74038.68975579542,319554141.3219605,38298.24999041185,5.780466152185045,999589.7185164528,100962318.60880367,134.9585071162303,50.94504637100297,378895.04602194513,3876.3318659100687,64106749985.752716,396657629.40726525,-63710092356.34545,1089391.3771878276,7562.736535228476,10.092980565525046,22,0,0,35485885794.2502,0.9067511857353867
2015-08-01,2015,8,3,35434220905.815636,14199312449.896875,8231860784.40698,6774217368.045229,3590962914.8069468,5456491073.738932,2705451542.490469,497369747.65972775,9120372625.470812,5078939824.4260645,5271320665.712912,1502896702.3323169,1398933124.076059,812993019.1363634,5.006083489913113,-0.524123281826685,10.188071969687691,1.6071003617307813,72.58757174850274,5249.184289026236,73646.1424951355,347923956.7195675,31868.877021817752,6.079862987722535,884401.6427768148,86716429.33964415,144.19206410170685,53.57134859390111,382314.78145259724,3749.5870830060508,58380086263.67233,435474944.8622851,-57944611318.81005,1158755.7054058674,6849.389985108749,7.134897350415852,22,0,0,32796353517.15603,0.9620059365746253
2015-09-01,2015,9,3,35990269300.1617,13373790728.189045,10156974728.32949,6716663483.838054,3448729417.6015244,6393231398.596922,3927884491.39681,422869364.6329565,8493442495.426379,4880348232.762666,4948630587.87878,1768032895.9592733,1681845231.2994056,969120997.4026692,5.102199361065895,6.881394004584051,10.934448374874021,8.078302814523234,68.22718235955294,5337.438662864235,70149.27530475006,336975708.76513225,31941.831316527205,6.693387751338001,1043096.9348442501,108992469.53608167,118.30532476699368,50.926157045751054,378779.4750555509,4045.189392695619,70265870164.4491,481906990.23625594,-69783963174.21284,1088452.622440088,7375.81894443797,9.62478134879765,22,1,0,33696158357.958115,0.9795608711514426
2015-10-01,2015,10,4,36780306830.36323,15547496261.059702,10029812408.119738,5698463174.49598,4426831215.9543495,6660490929.6983185,3362407278.780304,470264154.7078754,10518831760.008795,5028664501.050906,4439245805.261418,1259217369.2345617,1828410902.8121607,1297384463.1456735,5.47591966276672,8.601558819142749,10.440515439472609,6.672893470616158,60.52121668746659,5331.6985447712605,74344.0300835579,356741961.3080428,38853.84403217569,6.597863967496468,1395463.1310431832,98592975.66791967,120.40608810095222,51.01304672098789,387560.2931137447,3732.505075568904,60916991177.253044,502567744.7767321,-60414423432.47631,1152580.9287560694,7521.559217146822,8.641787741488596,18,0,0,35702603059.62977,0.8876619813929648
2015-11-01,2015,11,4,35586272559.685936,13527740187.752083,9392777405.816216,6564086974.31921,3105121088.5563645,6342103851.4411,3861226946.694002,443293253.23365754,9108906513.079035,4418833674.673047,4828021881.596806,1736065092.7224047,1297266762.2835639,580209227.0165659,5.38000861671585,5.654062127285833,10.76130135498122,5.847105488860672,57.67997372099672,4856.59694000184,80540.043128154,352035474.30342805,42701.61989909943,6.158400505405075,1377280.6349739123,106679114.45191266,123.76625811916175,53.308240214526535,366249.6779528252,3553.5672241649854,73257496123.5524,468903858.8355589,-72788592264.71684,1046488.8149574804,7733.437611601446,10.112835264633167,22,0,0,32589725656.443874,0.9273035125083701
2015-12-01,2015,12,4,41485511511.83703,14615824320.350258,12163163230.79555,8566661756.554985,4579422191.587965,7940049102.049654,4070649790.1906605,344810806.19262767,8753841162.442581,5861983157.907678,6264551985.861469,2302109770.693516,1789674223.1255784,1226963240.9161644,5.080624059914272,12.086106369393633,10.657580085493034,10.811701272665015,68.11714808498694,4996.146170443115,75555.41577184615,339737311.04827183,44969.314696162975,5.865346573446442,1118924.0093778907,126531896.20624587,121.53711924381565,52.998827120877976,392481.6128763534,3572.141710132923,88808989401.93056,416501292.60443974,-88392488109.32611,1162574.5552578839,7470.701523975867,9.911785147314774,18,1,0,39925071499.28876,0.9602062559310803
2016-01-01,2016,1,1,38251397708.64862,14291112294.217688,11125704645.296398,6928204831.532134,4329529558.080607,6587603072.760829,3761425744.417491,396984480.0003954,9115566314.64582,5175545979.571866,5413447405.348601,1514757426.1835332,2261702170.526102,1327063395.323195,4.643986177024141,9.321097078832356,12.042356460615508,8.320789531768654,69.15803737084046,4614.366273847188,73874.72041167645,306796516.5217772,35414.93709406255,5.5119816495068195,761986.5730713943,120792962.9956399,119.40206342208876,49.13852923320307,368284.3663769701,3912.4007572295095,66573653285.564705,406264032.3478321,-66167389253.21687,1132468.5141363826,7393.928294430617,8.89481797597457,22,0,0,36674551329.12682,0.9588950896541233
2016-02-01,2016,2,1,35142669097.607025,13864145728.889803,8623826335.543303,7028825018.091387,4391925243.632016,5617389650.789349,2852473476.197626,488430009.2934801,9794833341.782927,4069312387.106876,5335031165.837046,1693793852.2543414,1873870724.2432055,863763975.6565925,6.103557825080385,2.4122320487553583,11.037627402587427,4.758742774536464,64.63006055915528,5849.618103480849,75429.47364217966,397110253.097993,34255.263525501396,7.634731622256505,648972.3622985056,99562352.05852515,119.71737979677025,51.27951405727317,344198.30830414646,3991.819799374395,66790197097.41916,465884316.2687283,-66324312781.15043,1112253.7099422896,7439.185782983829,7.840199941087633,22,0,0,33908722326.156506,0.9559997158330968
2016-03-01,2016,3,1,40813025373.49947,15376484889.251455,11406957125.22909,6984642327.002251,4050701233.3177648,6723463757.512663,4180251415.4215465,450020054.9725441,10294164911.51283,5082319977.738625,5280221657.724682,1704420669.2775686,1666163627.9258418,1611856356.0629964,5.792016021435503,4.005193960595873,11.92218107126206,5.60269699018862,64.80749448174657,5458.240063569872,75302.97691632774,369919552.95969963,29819.282140124014,7.446642912854628,839322.477805931,113716271.19382423,127.42642988155775,53.07356667766274,369985.7593818064,3820.25049271548,67855584742.66055,504645197.49927676,-67350939545.16128,1089961.1915595082,7446.529096074782,7.949594751216105,18,1,0,37818785574.80056,0.9148994935301911
2016-04-01,2016,4,2,38198016767.40416,13669943698.670683,10584763220.10271,6900304156.729151,4210506833.5473404,6819621259.53979,3522371282.6182947,466754345.19655126,8808604013.122313,4861339685.54837,5353711315.205042,1546592841.5241086,2305247236.864345,908016048.0126604,5.103520406635886,8.822466163389937,10.583132566645963,6.006163531784759,61.95962945734005,5076.387638199401,77523.98660469601,354187626.53761333,50449.448038431925,6.267227957643275,1052371.5818596068,105984125.09397906,123.43420611431829,52.41992817280502,355029.1802949413,3736.5209522893047,60494267506.62936,509710434.3048917,-59984557072.32446,1054201.4827570019,7317.107364515709,8.517728411952753,18,0,0,35365517909.04988,0.9253853255685052
2016-05-01,2016,5,2,34911361313.04144,12856786786.98712,9645390895.220142,5901833923.681523,4180424912.5224953,5818657464.478326,4195791996.625387,513902327.2441772,8536285950.402256,4320500836.584864,4327685959.108948,1574147964.5725753,1945571824.0617723,819920418.0201612,6.054329672805277,6.099039219488825,10.873999973522729,7.078950201421964,71.6498888963465,5703.970261373202,77206.7008561133,396346253.0958065,33220.12957807084,7.282868500780458,1261600.3098943864,116872463.63093086,132.33713908898287,49.92414261779273,388306.6603584496,3757.595165365611,68451986715.55614,481354344.4992864,-67970632371.056854,1263465.9618528034,6224.608922837381,9.217162866030542,18,0,0,32584436518.411278,0.939496835734147
2016-06-01,2016,6,2,34711171921.59135,12778042140.911144,10073268426.140444,5909907737.484684,3573595878.85002,6475630724.281854,3401586063.0363007,443181786.1983174,8770566633.482187,4007475507.4289565,4424426755.341602,1485480982.143082,1821057616.420564,1019723561.2337865,3.793213132429477,12.619829197215964,11.03581616975875,10.753152696693196,69.3093074016969,5233.171711706038,63281.74720837501,298047824.4223806,28544.802125750397,4.67648930578701,1296217.8552640777,120977394.67421931,140.829136029289,52.92423257013264,358026.6147468438,3261.5680074854904,63142418815.10725,363178546.3414315,-62779240268.765816,1132140.8559277179,6800.089830205318,9.26809579286313,22,1,0,32334814183.386295,0.9773940583573257
2016-07-01,2016,7,3,38445831183.20557,13252702318.396282,10988592745.446321,7101122082.240996,4100645646.0278053,7364321601.229645,4429734358.945439,477680769.6633114,8288854964.733674,4963847353.662608,5241866815.099173,1859255267.1418233,1918762733.6686013,923361614.8735507,5.530759147543461,7.845780743132893,10.642588906323795,7.325995586834475,61.22765269773377,5959.786537033067,67522.58475087564,362178172.38954866,24380.262086496674,7.035677026315533,997051.1208294482,104528404.83701949,92.56795412576294,53.32601712408318,357143.1270455052,3875.028924625558,64571868454.77389,527777124.73661506,-64044091330.03727,1078951.4990786873,6199.010147055042,8.7311507502587,22,0,0,35443062792.111404,0.9127547270938493
2016-08-01,2016,8,3,36274019234.841446,13654278333.324543,9679986860.524384,6149687428.163699,3390364666.9963765,6179739926.4527645,3203434516.6077995,340402092.8443363,8932170786.978357,4722107546.346186,4444997862.499457,1704689565.664242,1733798584.9959164,1176746483.308172,5.238370914643373,10.26039495282026,10.604125918050872,10.090775380119114,62.99054107685563,4784.95510049079,83836.41539620093,361038135.1112246,38919.83825608473,5.621744415542439,830929.2624527185,85961120.82374313,141.086839122246,53.84403852476792,344984.9861036111,3454.189746099454,71780786888.61237,442727349.1218522,-71338059539.49051,1082957.4242300356,6301.973952925358,9.155888461065114,22,0,0,32874317289.009003,0.9723143887716857
2016-09-01,2016,9,3,40734733975.55125,16312182078.680433,10971141507.302807,5806015046.691673,4200971609.5606933,7819651389.531959,3828251440.8879957,314505988.4585469,10553339958.93509,5758842119.745344,4477615504.276007,1328399542.4156668,1702707141.6858833,1143023770.265147,5.2719514103765155,9.133145956975122,10.56712745257443,9.017535613264037,75.16698368946867,4687.6697748526785,74118.23589961934,312697632.7728417,20502.43060065759,7.2074680132075155,1082597.2363270298,100984050.0357767,123.11550231974194,53.43860950248389,372612.79421694996,3768.6918315034823,48466875937.04819,373981168.4714172,-48092894768.57677,1179764.0683993008,7544.730984865098,9.094826415450818,22,1,0,37290310242.2356,0.9069356918180494
2016-10-01,2016,10,4,38626727259.97844,15147521794.21891,11334927623.922611,7049371438.847831,4318850475.688144,7504835595.087558,3638499789.4222,517766806.475134,9604721188.727903,5542800605.491007,5264774838.436474,1784596600.4113574,1827719858.2663922,1717286931.3489745,5.983211334108281,8.47758572952178,12.295447316472103,7.176285289250588,69.82151758542167,5573.426291574851,76381.92447436818,383138123.4598754,30802.59204363605,7.970934146415522,1431551.61650889,122425918.88783526,154.27248366541622,49.853310110316045,390378.7041087821,3749.7286710445264,59606426529.44728,516963824.5037156,-59089462704.943565,1167680.1602418674,7144.436723665576,10.645916520255224,18,0,0,37850671332.6775,0.9789074465473704
2016-11-01,2016,11,4,39479060525.74865,15204931764.876593,11146977232.961021,8133337729.762791,3562890097.482657,7984051121.3228035,3702685903.229294,453107792.4527735,9893815024.268007,5311116740.608586,5876253405.005512,2257084324.7572784,1847016362.3885128,1209224158.4360614,3.8250194362632124,2.449064893984401,11.401632031127708,4.5079589585680955,74.71463884652609,5549.167147423714,79228.22996874255,395685621.8019694,41119.27959271296,4.719291979835638,1500091.5469063546,104022810.50555459,118.76968425120022,51.72975164926587,351567.0594368244,3776.633371217192,83716053498.18983,466846191.405132,-83249207306.7847,1149324.8468696955,7566.5897618974295,10.48011242655043,22,0,0,38048136825.08306,0.9470263686827591
2016-12-01,2016,12,4,42512276275.20579,17639324422.483585,12273244028.78804,7400970669.910657,4479845126.330204,8090420405.152456,3928061530.0136266,444332774.1451903,11648584041.473331,5990740381.010254,5508555443.830263,1892415226.080394,2159323348.0691133,1057421900.1129375,6.696276617346387,7.189504547509505,10.84848422460062,9.356879936833844,71.76078029894614,5166.202550668833,77743.0482874533,361472700.9234704,27508.155072670823,8.801130521149908,1130689.9820611083,100472121.49388744,114.78006271888293,52.04488021098509,391474.8980507024,3683.0862754996065,62274537349.84846,511124851.5713725,-61763412498.277084,1085478.8266525813,7425.639786447686,9.899869840274045,18,1,0,41793384247.51248,0.926351148035855
2017-01-01,2017,1,1,42128880485.96646,16771563393.620968,11682860056.851923,7535542394.192005,4911781026.36286,7020611810.487262,4428252179.078672,516789920.55316097,10794929266.293102,5976634127.327867,5669226442.034439,1866315952.157566,2473454043.9549065,946523454.0493302,5.673041294495816,10.162538642564426,11.639501571696382,11.259831495273875,72.17166731669117,5196.310379404164,65083.656796260926,304375393.2059902,32064.42364689926,5.880718311518165,746354.839510877,105574559.03203051,123.26846608250263,56.38188989618473,362238.0573979488,3540.825641932738,69971308355.42107,400355448.5612847,-69570952906.85979,1157431.7729898137,7824.172606534771,10.267707998234266,22,0,0,40901746871.02776,0.9413390428063605
2017-02-01,2017,2,1,37195895779.00305,14555814122.174196,9414270446.810162,6214848532.224317,4231844363.73084,6407362776.6744795,3192436070.4556108,507366972.2666487,9710009513.691765,4845804608.482431,4784922933.810771,1429925598.4135456,1938101826.7872865,1444325988.6201193,6.429598941921715,6.016682420913824,12.459903425203937,7.117681786797821,77.94580202553013,5495.400877325803,88798.14420343243,439183259.6044012,42691.652195262766,8.024472968739884,765056.6670359846,110229070.68668003,129.8367047783147,51.70338554077513,422098.82668232365,3779.4089332574863,60452246077.64452,534236175.36169577,-59918009902.28283,1183527.6762469886,7898.59370641387,8.929312295252572,22,0,0,34416777464.939514,0.9072531169040207
2017-03-01,2017,3,1,42601819878.41658,16818195882.668957,13019399289.837873,7384322571.718879,4199408703.322696,8484108169.329889,4370717371.461583,547371009.0828576,11342626876.27575,5475569006.393208,5558025766.65695,1826296805.061929,1869763282.4381154,1207114553.054172,6.021195195318911,2.3009987620280983,11.559151954203243,6.857829190573272,67.87923931968989,5945.306204159759,73263.85787710047,392018461.8996638,27260.992218454845,7.384547185679957,909730.5090228381,109228286.56583615,127.97672068268001,52.898714539405766,388145.32539909333,3716.3259652728657,86000541025.69,609260190.773999,-85391280834.916,1164644.8820716867,7583.99558185453,10.037915642650578,18,1,0,41421326447.5484,0.9074173857511466
2017-04-01,2017,4,2,40324141825.65384,13813461487.992275,11721589183.318592,6818766873.9710655,4452170019.947668,7174107790.696,4271553430.6384797,427080296.30632913,8737569977.723614,5075891510.2686615,4904768015.51381,1913998858.4572556,1902594126.094021,1039110132.1161397,4.325551688559086,7.340316402396245,11.134337696525696,6.943798893220975,70.27611277320553,6020.336761059819,79171.44545802067,428974887.16544783,37311.31232227102,4.657504882838953,1009297.8811783922,124813910.80649564,108.72857821250929,54.721261577285574,403738.36557713454,3574.5331312681797,58265990598.70015,570620717.6230382,-57695369881.07711,1102629.6238616563,8409.301609581502,9.434807540499833,18,0,0,36805987565.2296,0.8913554543843494
2017-05-01,2017,5,2,38579000605.064575,13009522527.91014,10689517760.69575,7712491268.5732355,4710181156.382273,6831761705.47472,3281805175.8585854,488583115.06160635,8255054694.705187,4754467833.204952,5650058844.707795,2062432423.8654406,2290229447.482581,1243880621.195973,4.603723576202659,3.331854800298199,12.078285812878748,5.709756199609528,77.04568039222907,5526.4081626114485,73893.72148537717,367530179.02427286,30409.904691805175,5.5669960127998595,1235908.3758468695,93726598.62156087,90.50891887787188,54.123225227382584,347139.30182145716,3379.804784300682,74320548315.954,540677589.6555352,-73779870726.29846,1166226.2893377456,6518.842947273017,8.043541399022125,18,0,0,36121712713.56139,0.8914050297705399
2017-06-01,2017,6,2,38145339156.98289,15298569743.125952,10634083260.664604,6437712715.558951,3973524289.8965173,7284491908.47838,3714575495.254087,380856685.78036845,10335277760.602858,4963291982.523093,4954641900.787513,1483070814.7714384,1921083005.2399879,1136682872.397916,4.987194354137044,13.461726151979253,11.097189592682232,12.258292462869807,73.50786935964521,5393.394908170631,65150.743813085006,316245320.95051974,26020.042592951417,5.195007955218254,1135523.6911680363,106230430.62559296,113.82633433138739,51.20013537474603,351103.70579713624,4188.848041260862,76399311045.60225,374369129.40641797,-76024941916.19583,1210439.1708985115,7285.267254763574,9.502520806665043,22,1,0,36343890009.246025,0.9147671741468911
